reference,planning-application,planning-condition,documentation-url,document-url,organisation,notes,entry-date,start-date,end-date
21/00968/FULM-5,21/00968/FULM,U0125135,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-6,21/00968/FULM,U0125136,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-7,21/00968/FULM,U0125137,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-8,21/00968/FULM,U0125138,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-9,21/00968/FULM,U0125139,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-10,21/00968/FULM,U0125140,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-11,21/00968/FULM,U0125141,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-12,21/00968/FULM,U0125142,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-13,21/00968/FULM,U0125143,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-14,21/00968/FULM,U0125144,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-15,21/00968/FULM,U0125145,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-16,21/00968/FULM,U0125146,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-17,21/00968/FULM,U0125147,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-18,21/00968/FULM,U0125148,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-19,21/00968/FULM,U0125149,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-20,21/00968/FULM,CON2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-21,21/00968/FULM,CON3B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-22,21/00968/FULM,U0125150,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-23,21/00968/FULM,U0125151,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-24,21/00968/FULM,U0125152,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-25,21/00968/FULM,U0125153,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/00968/FULM-26,21/00968/FULM,U0125154,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/00968/FULM,,local-authority:DNC,,2024-07-26,2024-07-26,
21/01364/FUL-1,21/01364/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01364/FUL,,local-authority:DNC,,2024-04-04,2024-04-04,
21/01364/FUL-2,21/01364/FUL,U0120503,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01364/FUL,,local-authority:DNC,,2024-04-04,2024-04-04,
21/01364/FUL-3,21/01364/FUL,MAT2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01364/FUL,,local-authority:DNC,,2024-04-04,2024-04-04,
21/01710/FULM-1,21/01710/FULM,U0126601,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01710/FULM,,local-authority:DNC,,2024-09-13,2024-09-13,
21/01710/FULM-2,21/01710/FULM,U0126602,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01710/FULM,,local-authority:DNC,,2024-09-13,2024-09-13,
21/01710/FULM-3,21/01710/FULM,U0126603,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01710/FULM,,local-authority:DNC,,2024-09-13,2024-09-13,
21/01710/FULM-4,21/01710/FULM,U0126604,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01710/FULM,,local-authority:DNC,,2024-09-13,2024-09-13,
21/01710/FULM-5,21/01710/FULM,U0126605,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01710/FULM,,local-authority:DNC,,2024-09-13,2024-09-13,
21/01710/FULM-6,21/01710/FULM,U0126606,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01710/FULM,,local-authority:DNC,,2024-09-13,2024-09-13,
21/01710/FULM-7,21/01710/FULM,U0126607,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01710/FULM,,local-authority:DNC,,2024-09-13,2024-09-13,
21/01710/FULM-8,21/01710/FULM,U0126608,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01710/FULM,,local-authority:DNC,,2024-09-13,2024-09-13,
21/01710/FULM-9,21/01710/FULM,U0126609,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01710/FULM,,local-authority:DNC,,2024-09-13,2024-09-13,
21/01710/FULM-10,21/01710/FULM,U0126610,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01710/FULM,,local-authority:DNC,,2024-09-13,2024-09-13,
21/01710/FULM-11,21/01710/FULM,U0126611,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01710/FULM,,local-authority:DNC,,2024-09-13,2024-09-13,
21/01710/FULM-12,21/01710/FULM,U0126612,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01710/FULM,,local-authority:DNC,,2024-09-13,2024-09-13,
21/01710/FULM-13,21/01710/FULM,U0126613,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01710/FULM,,local-authority:DNC,,2024-09-13,2024-09-13,
21/01710/FULM-14,21/01710/FULM,U0126614,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01710/FULM,,local-authority:DNC,,2024-09-13,2024-09-13,
21/01825/FULM-1,21/01825/FULM,U0128617,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01825/FULM,,local-authority:DNC,,2024-11-07,2024-11-07,
21/01825/FULM-2,21/01825/FULM,U0128618,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01825/FULM,,local-authority:DNC,,2024-11-07,2024-11-07,
21/01825/FULM-3,21/01825/FULM,U0128619,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01825/FULM,,local-authority:DNC,,2024-11-07,2024-11-07,
21/01825/FULM-4,21/01825/FULM,CON3B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01825/FULM,,local-authority:DNC,,2024-11-07,2024-11-07,
21/01825/FULM-5,21/01825/FULM,U0128620,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01825/FULM,,local-authority:DNC,,2024-11-07,2024-11-07,
21/01825/FULM-6,21/01825/FULM,U0128621,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01825/FULM,,local-authority:DNC,,2024-11-07,2024-11-07,
21/01825/FULM-7,21/01825/FULM,U0128622,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01825/FULM,,local-authority:DNC,,2024-11-07,2024-11-07,
21/01825/FULM-8,21/01825/FULM,U0128623,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01825/FULM,,local-authority:DNC,,2024-11-07,2024-11-07,
21/01825/FULM-9,21/01825/FULM,U0128624,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01825/FULM,,local-authority:DNC,,2024-11-07,2024-11-07,
21/01825/FULM-10,21/01825/FULM,U0128625,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01825/FULM,,local-authority:DNC,,2024-11-07,2024-11-07,
21/01825/FULM-11,21/01825/FULM,U0128626,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01825/FULM,,local-authority:DNC,,2024-11-07,2024-11-07,
21/01904/FUL-1,21/01904/FUL,STAT1,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01904/FUL,,local-authority:DNC,,2024-06-13,2024-06-13,
21/01904/FUL-2,21/01904/FUL,U0123137,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01904/FUL,,local-authority:DNC,,2024-06-13,2024-06-13,
21/01904/FUL-3,21/01904/FUL,DA01,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01904/FUL,,local-authority:DNC,,2024-06-13,2024-06-13,
21/01904/FUL-4,21/01904/FUL,D54B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01904/FUL,,local-authority:DNC,,2024-06-13,2024-06-13,
21/01904/FUL-5,21/01904/FUL,CON2B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01904/FUL,,local-authority:DNC,,2024-06-13,2024-06-13,
21/01904/FUL-6,21/01904/FUL,U0123138,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01904/FUL,,local-authority:DNC,,2024-06-13,2024-06-13,
21/01904/FUL-7,21/01904/FUL,HIGH1A,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01904/FUL,,local-authority:DNC,,2024-06-13,2024-06-13,
21/01904/FUL-8,21/01904/FUL,HIGH2,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01904/FUL,,local-authority:DNC,,2024-06-13,2024-06-13,
21/01904/FUL-9,21/01904/FUL,U0123139,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01904/FUL,,local-authority:DNC,,2024-06-13,2024-06-13,
21/01904/FUL-10,21/01904/FUL,U0123140,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01904/FUL,,local-authority:DNC,,2024-06-13,2024-06-13,
21/01904/FUL-11,21/01904/FUL,U0123141,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/01904/FUL,,local-authority:DNC,,2024-06-13,2024-06-13,
21/02349/FUL-1,21/02349/FUL,U0127559,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02349/FUL,,local-authority:DNC,,2024-10-10,2024-10-10,
21/02349/FUL-2,21/02349/FUL,U0127560,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02349/FUL,,local-authority:DNC,,2024-10-10,2024-10-10,
21/02368/FUL-1,21/02368/FUL,U0124484,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02368/FUL,,local-authority:DNC,,2024-07-15,2024-07-15,
21/02436/COU-1,21/02436/COU,U0119455,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02436/COU,,local-authority:DNC,,2024-02-29,2024-02-29,
21/02436/COU-2,21/02436/COU,U0119456,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02436/COU,,local-authority:DNC,,2024-02-29,2024-02-29,
21/02436/COU-3,21/02436/COU,U0119457,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02436/COU,,local-authority:DNC,,2024-02-29,2024-02-29,
21/02485/FULM-1,21/02485/FULM,U0117699,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02485/FULM,,local-authority:DNC,,2024-01-22,2024-01-22,
21/02485/FULM-2,21/02485/FULM,U0117700,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02485/FULM,,local-authority:DNC,,2024-01-22,2024-01-22,
21/02485/FULM-3,21/02485/FULM,U0117701,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02485/FULM,,local-authority:DNC,,2024-01-22,2024-01-22,
21/02485/FULM-4,21/02485/FULM,U0117702,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02485/FULM,,local-authority:DNC,,2024-01-22,2024-01-22,
21/02485/FULM-5,21/02485/FULM,CON1C,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02485/FULM,,local-authority:DNC,,2024-01-22,2024-01-22,
21/02485/FULM-6,21/02485/FULM,CON3B,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02485/FULM,,local-authority:DNC,,2024-01-22,2024-01-22,
21/02485/FULM-7,21/02485/FULM,RES6,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02485/FULM,,local-authority:DNC,,2024-01-22,2024-01-22,
21/02485/FULM-8,21/02485/FULM,U0117703,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02485/FULM,,local-authority:DNC,,2024-01-22,2024-01-22,
21/02485/FULM-9,21/02485/FULM,U0117704,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02485/FULM,,local-authority:DNC,,2024-01-22,2024-01-22,
21/02485/FULM-10,21/02485/FULM,U0117705,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02485/FULM,,local-authority:DNC,,2024-01-22,2024-01-22,
21/02485/FULM-11,21/02485/FULM,U0117706,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02485/FULM,,local-authority:DNC,,2024-01-22,2024-01-22,
21/02485/FULM-12,21/02485/FULM,U0117707,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02485/FULM,,local-authority:DNC,,2024-01-22,2024-01-22,
21/02485/FULM-13,21/02485/FULM,U0117708,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02485/FULM,,local-authority:DNC,,2024-01-22,2024-01-22,
21/02485/FULM-14,21/02485/FULM,U0117709,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02485/FULM,,local-authority:DNC,,2024-01-22,2024-01-22,
21/02485/FULM-15,21/02485/FULM,HIGH11,https://necdm.doncaster.gov.uk/PublicAccess_LIVE/SearchResult/RunThirdPartySearch?FileSystemId=DP&FOLDER1_REF=21/02485/FULM,,local-authority:DNC,,2024-01-22,2024-01-22,
